city,vendor_id,brand_name,vendor_name,vertical,latitude,longitude
Tacna,267017,La Doggteleria,La Doggteleria,drinks,-18.0189990997314,-70.2347030639648
Tacna,274225,Danvet,Danvet,pets,-17.985000610351605,-70.238998413085909
Tacna,269966,Cinco Fuegos,Cinco Fuegos,restaurants,-18.042100906372095,-70.2494964599609
Tacna,267021,La Peña Restaurant,La Pena Restaurant,restaurants,-18.014600753784205,-70.2373962402344
Tacna,246089,El Pollon,El Pollon Av General Varela,restaurants,-18.0070991516113,-70.2460021972656
Tacna,243790,Munchner - Restaurante Cerveza Artesanal,Munchner Restaurante Cerveza Artesanal,restaurants,-18.011999130249002,-70.249397277832
Tacna,246114,Spirit Bodega,Spirit Bodega 200 Casas,drinks,-18.0079002380371,-70.2470016479492
Tacna,249474,Rey Dorado,Rey Dorado Ciudad Nueva,restaurants,-17.9811992645264,-70.2341995239258
Tacna,246104,La Cochera Sanguches A La Parrilla,La Cochera Sanguches A La Parrilla,restaurants,-18.0226001739502,-70.244499206543
Tacna,246465,Ribs Company,Ribs Company,restaurants,-18.0104007720947,-70.2425994873047
Tacna,248907,LomoPe,Lomope,restaurants,-18.0265007019043,-70.2535018920898
Tacna,266592,FRUIT LIFE - CAFE SNACK JUGOS,Fruit Life Jugos Snack Cafe,restaurants,-18.013200759887702,-70.2469024658203
Tacna,282724,Kazoku Sushi,Kazoku Sushi Tacna,restaurants,-18.0097007751465,-70.244499206543
Tacna,291153,Más Ventas Tacna,Mas Ventas Tacna,groceries,-18.0109004974365,-70.2470016479492
Tacna,290275,El Conquistador Restaurante Tacna,El Conquistador Restaurante Tacna,restaurants,-18.0149002075195,-70.250503540039119
Tacna,243048,Cale Jars,Cale Jars,restaurants,-18.007499694824205,-70.2457962036133
Tacna,262798,Cevicheria D David,Cevicheria D David Av Leguia,restaurants,-18.0035991668701,-70.238403320312514
Tacna,268256,Cocolina Cafe Snack,Cocolina Cafe Snack,restaurants,-18.010799407959,-70.2511978149414
Tacna,247730,Inkafarma,Inkafarma Augusto B Leguia,pharmacies,-18.0349998474121,-70.2778015136719
Tacna,267047,Pachu Burguer,Pachu Burguer,restaurants,-17.996000289917,-70.2210998535156
Tacna,295834,,Cineplanet Tacna,restaurants,-18.0179996490479,-70.2530975341797
Tacna,246082,Bembos,Bembos Tacna,restaurants,-18.0177993774414,-70.2530975341797
Tacna,243299,Carambita,Carambita,restaurants,-18.009599685668903,-70.244499206543
Tacna,246108,Misti Sushi,Misti Sushi Tacna,restaurants,-18.0086002349854,-70.243400573730511
Tacna,249480,LA TRATTORIA Comida Italiana,La Trattoria Comida Italiana,restaurants,-18.0098991394043,-70.244796752929716
Tacna,281872,Renato´s Polleria Y Parrilladas,Renatos Polleria Y Parrilladas,restaurants,-18.0098991394043,-70.244796752929716
Tacna,246991,Divina Carne Parrillas Y Anticuchos,Divina Carne Parrillas Y Anticuchos,restaurants,-18.044099807739297,-70.2575988769531
Tacna,245603,Dharma Plaza Restobar,Dharma Plaza Restobar,restaurants,-18.0135993957519,-70.2511978149414
Tacna,288778,El Tablon Tacna,El Tablon Tacna,restaurants,-18.0121994018555,-70.2475967407227
Huacho,265370,Springfield Huacho,Springfield Huacho,restaurants,-11.108099937439,-77.6107025146484
Huacho,293021,Cuchilloz Fast Food,Cuchilloz Fast Food,restaurants,-11.1037998199463,-77.5978012084961
Huacho,261911,Pizza N Cono,Pizza N Cono Huacho,restaurants,-11.105899810791,-77.6060028076172
Huacho,263682,Alalaw Café,Alalaw Cafe Huacho,coffee,-11.109499931335398,-77.6137008666992
Huacho,265123,Envíos,Envios Huacho,courier,-11.122699737548801,-77.6106033325195
Huacho,263199,Flama Grill,Flama Grill,restaurants,-11.105899810791,-77.6060028076172
Huacho,264086,Cell Shop,Cell Shop,cross_vertical,-11.070099830627402,-77.5980987548828
Huacho,280753,Aroma y Sabor,Aromas Y Sabor Cafeteria Pasteleria,restaurants,-11.110199928283702,-77.6104965209961
Huacho,286866,Date Un Gustito,Date Un Gustito,restaurants,-11.1023998260498,-77.5988006591797
Huacho,282289,Bari Wings,Bari Wings,restaurants,-11.1091003417969,-77.602897644043
Huacho,265025,Masto Licorería II,Masto Licoreria Ii,drinks,-11.127300262451199,-77.6128997802734
Huacho,262507,Golden Chicken,Golden Chicken Calle Saenz Pena,restaurants,-11.1090002059937,-77.6099014282227
Huacho,263198,Rapi Foods,Rapi Foods Pasaje Jose Marin,restaurants,-11.117699623107901,-77.6052017211914
Huacho,271859,Rústica,Rustica Huacho,restaurants,-11.1094999313354,-77.6134033203125
Huacho,272358,,Pollos Y Parrillas La Lena I,restaurants,-11.1021995544434,-77.6035995483398
Huacho,262814,Carnivoros Restaurant,Carnivoros Restaurant,restaurants,-11.0701999664307,-77.5981979370117
Huacho,265124,,Envios Huaura,courier,-11.067399978637699,-77.5981979370117
Huacho,262446,La Cochera,La Cochera Jr La Palma 392,restaurants,-11.104100227356,-77.6110000610352
Huacho,261949,Mr. Carbón,Mr Carbon,restaurants,-11.098999977111799,-77.6041030883789
Huacho,275672,De Raiz Coffee Shop,De Raiz Coffee Shop,coffee,-11.109199523925803,-77.6098022460938
Huacho,258782,Malecón Restaurante,Malecon Restaurante,restaurants,-11.112400054931598,-77.6104965209961
Huacho,265646,Cevicheria Restobar D´leyt,Cevicheria Restobar Dleyt,restaurants,-11.068699836731001,-77.5978012084961
Huacho,219406,Plaza Vea,Plazavea Huacho,groceries,-11.109199523925803,-77.6137008666992
Huacho,265656,El Tío William,El Tio William,drinks,-11.105400085449201,-77.6067962646484
Huacho,219501,Plaza Vea,Plazavea Bar Huacho,drinks,-11.1098003387451,-77.6130981445312
Huacho,264091,Ana Olivares Pastelería Fina,Ana Olivares Pasteleria Fina Huara,restaurants,-11.070599555969197,-77.5988998413086
Huacho,259305,Mi Sole Churrascos & Parrillas,Mi Sole Churrascos Parrillas,restaurants,-11.1202001571655,-77.6110000610352
Huacho,268796,Pineda Restaurant - Pollería,Pineda Restaurant Polleria,restaurants,-11.0705003738403,-77.6007995605469
Huacho,269385,Mystico Bistro,Mystico Bistro,restaurants,-11.107999801635701,-77.6052017211914
Huacho,283445,Roky's,Rokys Huacho,restaurants,-11.107099533081001,-77.6072006225586
Huacho,266053,Madero 9 De Octubre,Madero Huacho,restaurants,-11.1082000732422,-77.6136016845703
Huacho,261917,Azkaban Fast Food,Azkaban Fast Food,restaurants,-11.104100227356,-77.5994033813477
Huacho,269976,Licorería La Casona,Licoreria La Casona,drinks,-11.0736999511719,-77.5986022949219
Huacho,266486,Cevicheria El Acuario,Cevicheria El Acuario,restaurants,-11.1225004196167,-77.6132965087891
Huacho,287724,Hungry Meal,Hungry Meal,restaurants,-11.1091003417969,-77.6029968261719
Huacho,290283,,Chifa Don Panchito,restaurants,-11.1087999343872,-77.5926971435547
Huacho,263225,El Parrillero del Sabor,El Parrillero Del Sabor,restaurants,-11.105899810791,-77.6060028076172
Huacho,265028,El Carboncito,El Carboncito,restaurants,-11.105899810791,-77.6060028076172
Huacho,255955,La Wafleria,La Wafleria Huacho,restaurants,-11.1147003173828,-77.6059036254883
Talara,286490,Brasa Y Carbón,Brasa Y Carbon,restaurants,-4.5792698860168493,-81.2712020874023
Talara,292505,Max Market,Max Market Talara,groceries,-4.58675003051758,-81.2655029296875
Talara,295330,Ponte Chill,Ponte Chill,restaurants,-4.58576011657715,-81.2665023803711
Talara,298492,,Papucha,restaurants,-4.57585000991821,-81.2666015625
Talara,284502,Artesano Burger Talara,Artesano Burger Talara,restaurants,-4.5843601226806605,-81.2696990966797
Talara,286203,Trattoria Mamma Pizza,Trattoria Mamma Pizza,restaurants,-4.57597017288208,-81.2662963867188
Talara,291550,Mr. Jhonn Pizzas & Grill,Mr Jhonn Pizzas Grill,restaurants,-4.57777976989746,-81.2677001953125
Talara,283485,La Salchipapería Talara,La Salchipaperia Talara,restaurants,-4.57477998733521,-81.2697982788086
Talara,291381,,La Terraza Store,drinks,-4.57528018951416,-81.2686996459961
Talara,285745,Envíos,Envios Talara,courier,-4.58170986175537,-81.265701293945312
Talara,291972,Handmade Pizza,Handmade Pizza,restaurants,-4.591959953308101,-81.2548980712891
Talara,286082,,La Pecatta Mia Restaurante,restaurants,-4.57517004013062,-81.2698974609375
Talara,284725,La Parrilla De Costa Norte,La Parrilla De Costa Norte,restaurants,-4.57963991165161,-81.27069854736331
Talara,292118,El Aypate,El Aypate,restaurants,-4.574160099029541,-81.2727966308594
Talara,289813,,Macho Marino Cevicheria,restaurants,-4.59535980224609,-81.2598037719727
Talara,285366,,Janna Pasteleria Artesanal,restaurants,-4.5750398635864311,-81.2676010131836
Talara,283460,Chicha Morada,Chicha Morada,restaurants,-4.57851982116699,-81.268798828125
Talara,291534,Ice Cream Rolls Talara,Ice Cream Rolls Talara,restaurants,-4.57585000991821,-81.2677001953125
Talara,291535,Mr. Jhonn Restaurante Cevichería,Mr Jhonn Restaurante Cevicheria,restaurants,-4.57778978347778,-81.2677001953125
Talara,292674,Biomarket,Biomarket,groceries,-4.57804012298584,-81.269401550293
Talara,283480,Don Máximo 187,Don Maximo 187,restaurants,-4.5834698677062988,-81.2699966430664
Talara,292113,El Boliche Av. San Martín 86,El Boliche Av San Martin 86,restaurants,-4.5834498405456507,-81.2727966308594
Talara,297730,The Bbq House,The Bbq House Talara,restaurants,-4.5843400955200195,-81.2689971923828
Talara,283481,La M,La M,restaurants,-4.5834698677062988,-81.2699966430664
Talara,284785,Papi Burgers,Papis Burgers,restaurants,-4.5779299736022905,-81.2678985595703
Talara,283512,Capitan Nacho,Capitan Nacho,restaurants,-4.57617998123169,-81.2660980224609
Talara,283519,Miku Sushi & Pub,Miku Sushi Pub,restaurants,-4.57597017288208,-81.2677001953125
Talara,284732,Costa Norte,Costa Norte,restaurants,-4.57962989807129,-81.27069854736331
Talara,292697,,Aromabar Licor Store,drinks,-4.5857400894165012,-81.2556991577148
Talara,286741,The House Burger´s,The House Burgers,restaurants,-4.57817983627319,-81.2680969238281
Talara,289686,Monarca Restaurantes,Monarca Restaurantes,restaurants,-4.57929992675781,-81.2684020996094
Talara,283464,Daylu,Daylu,restaurants,-4.58247995376587,-81.2745971679688
Talara,284781,Gustitos Chinos,Gustitos Chinos,restaurants,-4.58563995361328,-81.264396667480511
Talara,283635,La Sazon De Angelita,La Sazon De Angelita,restaurants,-4.57635021209717,-81.268798828125
Talara,283495,Latino Catering Y Eventos,Latino Catering Y Eventos,restaurants,-4.57595014572144,-81.2678985595703
Talara,284790,Richie´s Two - Restobar,Richies Two Restobar,restaurants,-4.57838010787964,-81.2684020996094
Talara,287168,Aromabar Restobar,Aromabar Restobar,restaurants,-4.5857400894165012,-81.2556991577148
Talara,283507,Manuelito Grill House,Manuelito Grill House,restaurants,-4.57892990112305,-81.2746963500977
Talara,294411,El Hornero J&d,El Hornero Jd Talara,restaurants,-4.5819201469421404,-81.2682037353516
Talara,283462,Como En Casa 230,Como En Casa 230,restaurants,-4.58654022216797,-81.2705001831055
Talara,283560,Mio Capriccio 126,Mio Capriccio 126,restaurants,-4.57686996459961,-81.2666015625
Talara,292496,Monarca Restaurantes - Carnes Y Parrillas (mcal. Castilla),Monarca Restaurantes Carnes Y Parrillas Mcal Castilla,restaurants,-4.579510211944581,-81.2748031616211
Talara,287200,La Terraza Restaurante,La Terraza Restaurante,restaurants,-4.57665014266968,-81.2655029296875
Talara,284879,El Marino 144,El Marino 144,restaurants,-4.57993984222412,-81.2726974487305
Talara,286080,,La Pecatta Mia Pasteleria,restaurants,-4.57517004013062,-81.2698974609375
Talara,284794,Ld Fast Food,Ld Fast Food,restaurants,-4.57509994506836,-81.2671966552734
Cañete,288812,Xl Food Truck,Xl Food Truck,restaurants,-13.078200340271,-76.3874969482422
Cañete,288616,"La Pizzeria ""By Lizzie""",La Pizzeria By Lizzie,restaurants,-13.0535001754761,-76.3495025634766
Cañete,289371,City Pizza,City Pizza,restaurants,-13.0739002227783,-76.3733978271484
Cañete,289956,Hot Wings Cañete,Hot Wings Canete,restaurants,-13.0767002105713,-76.3868026733398
Cañete,289001,Restaurante Turístico Kelly,Restaurante Turistico Kelly,restaurants,-13.0649003982544,-76.352897644043
Cañete,289073,Restobar D´cajon,Restobar Dcajon,restaurants,-13.0775995254517,-76.3881988525391
Cañete,289372,Hacienda 145,Hacienda 145,restaurants,-13.051400184631298,-76.3569030761719
Cañete,297608,El Carbón - Cañete,El Carbon Canete,restaurants,-13.075200080871603,-76.377799987793
Cañete,288799,La Artesana - Cañete,La Artesana Canete,restaurants,-13.0781002044678,-76.387100219726619
Cañete,287201,,Ditalia Pizzeria Canete,restaurants,-13.062100410461401,-76.353401184082
Cañete,289064,Su'cesitos Restaurante - Cafe,Sucesitos Restaurante Cafe,restaurants,-13.078200340271001,-76.3873977661133
Cañete,297634,,Restaurante Valentina San Vicente De Canete,restaurants,-13.077799797058102,-76.3895034790039
Cañete,290779,,La Voz Karaoke Bar,restaurants,-13.0781002044678,-76.3860015869141
Cañete,285872,Pizza Kaale,Pizza Kaale,restaurants,-13.0773000717163,-76.3788986206055
Cañete,289354,El Chato - Cevichería,El Chato Cevicheria,restaurants,-13.0642004013062,-76.3487014770508
Cañete,288668,El Chino Lu - Restaurante Sangucheria,El Chino Lu Restaurante Sangucheria,restaurants,-13.077099800109902,-76.3860015869141
Cañete,285860,La Frutalina San Vicente,La Frutalina San Vicente,restaurants,-13.0775003433228,-76.3870010375977
Cañete,288810,Pollos Y Pizzas Sueng,Pollos Y Pizzas Sueng,restaurants,-13.0643997192383,-76.355598449707
Cañete,298837,Envíos,Envios Canete,courier,-13.076100349426302,-76.3845977783203
Cañete,298621,,Restaurante Polleria Arizona,restaurants,-13.060999870300304,-76.3522033691406
Cañete,288626,Cafe Koinonia,Cafe Koinonia,restaurants,-13.0780000686646,-76.38629913330081
Cañete,289066,Chifood,Chifood,restaurants,-13.0813999176025,-76.3864974975586
Cañete,291158,La Cabaña Zapata,La Cabana Zapata,restaurants,-13.0783004760742,-76.3870010375977
Cañete,292850,Pizzeria Don Máximo - Ciudad Sol,Pizzeria Don Maximo Ciudad Sol,restaurants,-13.0545997619629,-76.3572006225586
Cañete,288813,Ginza Ocean Food,Ginza Ocean Food,restaurants,-13.0642995834351,-76.3554000854492
Cañete,289084,Sanchez La Cocina,Sanchez La Cocina,restaurants,-13.0783004760742,-76.3880004882812
Cañete,290801,Le Fût,Le Fut,restaurants,-13.077400207519501,-76.387100219726619
Cañete,286187,La Frutalina Imperial,La Frutalina Imperial,restaurants,-13.061599731445302,-76.3518981933594
Cañete,289006,El Rincón Venezolano ,El Rincon Venezolano Av Mariscal Benavides 317 San Vicente,restaurants,-13.0747003555298,-76.3729019165039
Cañete,287842,Paradero 402,Paradero 402,restaurants,-13.0759000778198,-76.380798339843821
Cañete,290977,La Tradición - Sangucheria Y Jugueria,La Tradicion Sangucheria Y Jugueria,restaurants,-13.0607995986938,-76.3533020019531
Cañete,285723,Oishi Sushi Bar,Oishi Sushi Bar Canete,restaurants,-13.078200340270998,-76.3878021240234
Cañete,288587,Chacra Restaurant,Chacra Restaurant,restaurants,-13.0781002044678,-76.3872985839844
Cañete,289362,"D' Gustar ""con Sabor A Selva""",D Gustar Con Sabor A Selva,restaurants,-13.0742998123169,-76.3880004882812
Cañete,290359,Papapizza,Papapizza,restaurants,-13.0775003433228,-76.3858032226562
Cañete,292842,,Pizzeria Don Maximo Imperial,restaurants,-13.068599700927702,-76.369499206543
Cañete,289346,Inovation Store,Inovation Store,cross_vertical,-13.0783004760742,-76.3861999511719
Cañete,287421,El Paladar - Cañete,El Paladar Canete,restaurants,-13.060099601745602,-76.3527984619141
Cañete,289960,Pollería - Chifa Dinastía,Polleria Chifa Dinastia,restaurants,-13.076100349426302,-76.3870010375977
Cañete,288801,,Carreta 97,restaurants,-13.072099685669002,-76.364501953125
Cañete,289369,El Rincon Parrillero,El Rincon Parrillero,restaurants,-13.0743999481201,-76.3883972167969
Cañete,289961,Sabor & Carbón: Pollería-chifa,Sabor Carbon Polleriachifa,restaurants,-13.077300071716301,-76.3871994018555
Cañete,289061,Chifast,Chifast,restaurants,-13.0813999176025,-76.3863983154297
Iquitos,283362,,Banana Creps,restaurants,-3.7484400272369394,-73.2433013916016
Iquitos,283903,,Cevicheria Kerrykito,restaurants,-3.7488100528717005,-73.2489013671875
Iquitos,287574,,Tijota Sabores Y Parrillas,restaurants,-3.73336005210877,-73.2471008300781
Iquitos,293064,,Buffalo Grill Iquitos,restaurants,-3.74331998825073,-73.2552032470703
Iquitos,297614,,Chill Out Sport,restaurants,-3.7489199638366704,-73.263801574707
Iquitos,293092,,Bravazo,restaurants,-3.73814988136292,-73.2537994384766
Iquitos,286737,,Pizzeria Iquitos,restaurants,-3.7490699291229204,-73.2434005737305
Iquitos,293083,,La Birrita,restaurants,-3.743949890136721,-73.2492980957031
Iquitos,299157,,El Caribeno,restaurants,-3.72991991043091,-73.2449035644531
Iquitos,283910,,Babyfraps,restaurants,-3.74882006645203,-73.2492980957031
Iquitos,287017,,La Taberna Del Cauchero,restaurants,-3.74642992019653,-73.2418975830078
Iquitos,287157,,Perikos Restaurant Napo,restaurants,-3.7441198825836204,-73.249397277832
Iquitos,295642,,La Mishquina,restaurants,-3.751090049743651,-73.2447967529297
Iquitos,299170,,El Capi Restobar Cevicheria,restaurants,-3.7446799278259291,-73.2578964233398
Iquitos,293093,,Restaurant Turistico El Meson,restaurants,-3.74948000907898,-73.2427978515625
Iquitos,293076,,Domithuan,restaurants,-3.739109992980961,-73.2490997314453
Iquitos,293096,,La Legal,restaurants,-3.7523000240325892,-73.2646026611328
Iquitos,299159,,La Real Tajada,restaurants,-3.7479500770568897,-73.2539978027344
Iquitos,294071,,Cevicheria El Garage,restaurants,-3.7298998832702597,-73.2538986206055
Iquitos,299832,,Botica Chiary Eirl,pharmacies,-3.75393009185791,-73.2594985961914
Iquitos,284503,,El Gato Macho,restaurants,-3.7449200153350803,-73.2469024658203
Iquitos,285746,Envíos,Envios Iquitos,courier,-3.77007007598877,-73.2626037597656
Iquitos,295862,,Chifa Long Fung,restaurants,-3.7537999153137203,-73.2491989135742
Iquitos,293070,,Nii Ibo,restaurants,-3.74366998672485,-73.2469024658203
Iquitos,295861,,Pizzas De La Casa Calle Atahualpa 528,restaurants,-3.76025009155273,-73.2537002563477
Iquitos,293062,,Cajuesino,restaurants,-3.7478699684143106,-73.2441024780273
Iquitos,299148,,Cafeteria La Mona,coffee,-3.74533009529114,-73.246696472168
Iquitos,293085,,Chuwie Burger Plaza Grau,restaurants,-3.72901010513306,-73.2441024780273
Iquitos,288614,,Blue Monkey Store,restaurants,-3.74598002433777,-73.2462997436523
Iquitos,284501,,Ming Llu San Antonio,restaurants,-3.73413991928101,-73.2505035400391
Iquitos,293066,Chifa Pollería Gun Yue,Chifa Polleria Gun Yue,restaurants,-3.7290399074554403,-73.2436981201172
Iquitos,297615,,Chill Out Carnes Y Pescados,restaurants,-3.7447099685668905,-73.2485961914062
Iquitos,283583,,Ming Llu Sargento Lores,restaurants,-3.74853992462158,-73.2494964599609
Iquitos,286202,,Come Comics,restaurants,-3.7488300800323504,-73.2508010864258
Iquitos,293075,,La Burgueseria Calle Bolognesi 1539,restaurants,-3.7596299648284894,-73.2554016113281
Iquitos,299166,,Curichis Espaciales,restaurants,-3.74210000038147,-73.2517013549805
Iquitos,299169,,Barbaros Wings,restaurants,-3.7479000091552703,-73.2494964599609
Iquitos,284881,,El Fogon Grills Bbq,restaurants,-3.7487599849700897,-73.2433013916016
Iquitos,297610,,Antikushi,restaurants,-3.7484200000762895,-73.252799987793
Iquitos,293069,,Taquito Feroz,restaurants,-3.74636006355286,-73.2470016479492
Iquitos,299698,,Perfum Inti Killa,cross_vertical,-3.75355005264282,-73.2496032714844
Iquitos,293086,,Chuwie Burger,restaurants,-3.74802994728088,-73.2518005371094
Iquitos,293068,,Le Petit Chat Noir,restaurants,-3.7512700557708696,-73.2472991943359
Iquitos,293063,,Kofuku Cocina Nikkei,restaurants,-3.7473499774932897,-73.2435989379883
Iquitos,293089,,El Sultan Shawarmas Y Mas,restaurants,-3.7451000213623105,-73.2482986450195
Iquitos,293072,,Restobar Pika Pikante,restaurants,-3.7529199123382604,-73.2491989135742
Iquitos,293088,,El Sultan Shawarmas Y Mas Plaza 28,restaurants,-3.7549300193786603,-73.2488021850586
Iquitos,287159,,Perikos Restaurant Atahualpa,restaurants,-3.7565600872039795,-73.2599029541016
Iquitos,283590,,Polleria Pio Rico,restaurants,-3.72914004325867,-73.2441024780273
Iquitos,285706,,Jhonas Papas Fries,restaurants,-3.754570007324221,-73.2487030029297
Iquitos,289024,,Marat Restaurante,restaurants,-3.74914002418518,-73.250900268554716
Iquitos,299151,,Lulu Resto Tikibar,restaurants,-3.74904990196228,-73.2453994750977
Iquitos,288220,,Chapos Pizza,restaurants,-3.7472300529479994,-73.242301940918
Iquitos,293087,,El Sultan Shawarmas Y Mas Sgto Lores,restaurants,-3.74792003631592,-73.2520980834961
Iquitos,293081,,Gaia Restaurant Cevicheria,restaurants,-3.7601699829101585,-73.2696990966797
Iquitos,294039,,Brothers Burger C Calvo De Araujo 1303,restaurants,-3.74400997161865,-73.2544021606445
Iquitos,297616,,Toros Grill Carnes Pescados Cuyes,restaurants,-3.75393009185791,-73.2596969604492
Iquitos,293094,,Jurkys,restaurants,-3.755840063095091,-73.2716979980469
Iquitos,293073,,Parada 310,restaurants,-3.74705004692078,-73.2434005737305
Iquitos,299158,,Frutama,restaurants,-3.7478599548339808,-73.2421035766602
Iquitos,283364,,Banana Creps Sargento Lores,restaurants,-3.7476398944854696,-73.2515029907227
Iquitos,300016,,La Licorteca,drinks,-3.75063991546631,-73.2484970092773
Iquitos,293084,,Parada 21,restaurants,-3.74094009399414,-73.2547988891602
Iquitos,297617,,Mc Donuts Iquitos,restaurants,-3.7730300426483092,-73.2768020629883
Juliaca,260544,Nicos Mini Market,Nicos Mini Market,groceries,-15.4967002868652,-70.1315002441406
Juliaca,294716,,Restaurant Daybra,restaurants,-15.482700347900396,-70.1361999511719
Juliaca,258842,Vanilla Snack,Vanilla Snack,groceries,-15.4987001419067,-70.1276016235352
Juliaca,251876,Be Happy,Be Happy Real Plaza Juliaca,coffee,-15.495400428772,-70.1304016113281
Juliaca,259301,Mar 3.0 Restaurante,Mar 30 Restaurante,restaurants,-15.504400253295902,-70.1300964355469
Juliaca,254357,Vizas Coffee,Vizas Coffee,coffee,-15.494799613952603,-70.1330032348633
Juliaca,254302,El Asador Point,El Asador Point,restaurants,-15.495100021362298,-70.1327972412109
Juliaca,258851,Quinta La Escondida,Quinta La Escondida,restaurants,-15.4903001785278,-70.1296997070312
Juliaca,255122,Quantum Juliaca,Quantum Juliaca,cross_vertical,-15.4949998855591,-70.1327972412109
Juliaca,258827,Todolicor,Todolicor,drinks,-15.4893999099731,-70.1350021362305
Juliaca,267033,Chinawok,Chinawok Juliaca,restaurants,-15.495300292968802,-70.1303024291992
Juliaca,258283,"La Rica Trucha, Lo Mejor De Nuestra Comida De La Region",La Rica Trucha Lo Mejor De Nuestra Comida De La Region,restaurants,-15.4900999069214,-70.1176986694336
Juliaca,254351,Mango Snack,Mango Snack Cafe,restaurants,-15.493800163269,-70.1341018676758
Juliaca,258256,Cafe Dorado,Cafe Dorado,coffee,-15.4949998855591,-70.132698059082
Juliaca,255137,Wakaruntu Grill & Taproom,Wakaruntu Grill Taproom,restaurants,-15.4995002746582,-70.1300964355469
Juliaca,268793,,Senor Lechon Juliaca,restaurants,-15.494799613952601,-70.1304016113281
Juliaca,274333,Bembos,Bembos Real Plaza Juliaca,restaurants,-15.495400428772,-70.1302032470703
Juliaca,258794,Planeta Ecotiendas,Planeta Ecotiendas,groceries,-15.499099731445302,-70.133697509765611
Juliaca,219435,Plaza Vea,Plazavea Juliaca,groceries,-15.495200157165506,-70.1307983398438
Juliaca,253915,Estación 29,Estacion 29,restaurants,-15.4949998855591,-70.1333999633789
Juliaca,253930,Licorería Punto G,Licoreria Punto G,drinks,-15.498600006103498,-70.1340026855469
Juliaca,254294,Kankachos Tinajani,Kankachos Tinajani,restaurants,-15.493900299072303,-70.1317977905273
Juliaca,260572,Vikingos Medieval Grill,Vikingos Medieval Grill,restaurants,-15.492600440979,-70.1376037597656
Juliaca,289258,Sabor De Casa Jr Raul Porras 640,Sabor De Casa Jr Raul Porras 640,restaurants,-15.488800048828098,-70.1274032592773
Juliaca,219481,Plaza Vea,Plazavea Bar Juliaca,drinks,-15.495100021362298,-70.1307983398438
Juliaca,256058,Piropos,Pasteleria Piropos,restaurants,-15.494299888610804,-70.1333999633789
Juliaca,258258,Cevicheria La Balsa,Cevicheria La Balsa,restaurants,-15.4949998855591,-70.1330032348633
Juliaca,272390,King´s Broster Juliaca,Kings Broster Juliaca,restaurants,-15.502099990844702,-70.125999450683608
Juliaca,253477,Chifa El Domo,Chifa El Domo,restaurants,-15.489299774169904,-70.1238021850586
Juliaca,254640,Dely Pizzeria,Dely Pizzeria,restaurants,-15.493900299072303,-70.1327972412109
Juliaca,260896,Rústica,Rustica Juliaca,restaurants,-15.495300292968802,-70.1303024291992
Juliaca,257719,Florería Los Rosales,Floreria Los Rosales,cross_vertical,-15.492199897766099,-70.1368026733398
Juliaca,285142,Otto Grill,Otto Grill Juliaca,restaurants,-15.4954996109009,-70.1302032470703
Juliaca,250212,Bocata De Cielo,Le Dessert,restaurants,-15.4968004226685,-70.1330032348633
Juliaca,258881,Cevicheria El Aji Loco,Cevicheria El Aji Loco,restaurants,-15.490900039672802,-70.1288986206055
Juliaca,261734,Envíos,Envios Juliaca,courier,-15.499699592590302,-70.1296997070312
Juliaca,252722,La Red Chicharronería,La Red Chicharroneria Juliaca,restaurants,-15.495300292968802,-70.1302032470703
Sullana,287813,Chifa Restaurant Kao,Chifa Restaurant Kao,restaurants,-4.9080400466919007,-80.6983032226562
Sullana,290306,Samburger,Samburger,restaurants,-4.89006996154785,-80.686897277832
Sullana,274460,Eureka! - Sullana,Eureka Sullana,restaurants,-4.89390993118286,-80.6877975463867
Sullana,286141,El Huarique Burger I,El Huarique Burger I,restaurants,-4.9026699066162092,-80.6993026733398
Sullana,288654,,Mi Panchita Ii,restaurants,-4.9078998565673793,-80.70310211181642
Sullana,289818,Chasky Restobar,Chasky Restobar,restaurants,-4.89919996261597,-80.7012023925781
Sullana,273486,Mister Carbon,Mister Carbon Sullana,restaurants,-4.9037299156189,-80.7033004760742
Sullana,273075,Bocatto Gastromagia,Bocatto Gastromagia,restaurants,-4.90462017059326,-80.7044982910156
Sullana,275655,Dulceana,Dulce Ana,restaurants,-4.8925199508667,-80.6869964599609
Sullana,290762,Polleria Mr. Wikis,Polleria Mr Wikis,restaurants,-4.8904800415039089,-80.6799011230469
Sullana,274201,Primitivo Sullana,Primitivo Sullana,restaurants,-4.9118800163269,-80.69580078125
Sullana,273064,Kanel Pizzería,Kanel Pizzeria Grau,restaurants,-4.89157009124756,-80.6859970092773
Sullana,273869,Fabrizzio Pizza & Barra,Fabrizzio Pizza Barra Juan Jose Farfan,restaurants,-4.89293003082275,-80.6858978271484
Sullana,276225,A Lo Pobre Fast Food & Fusion,A Lo Pobre Fast Food Fusion,restaurants,-4.89697980880737,-80.6889038085938
Sullana,273848,Naranja Limon - Jugueria Snack,Naranja Limon Jugueria Snack,restaurants,-4.89474010467529,-80.6875
Sullana,275721,Donde El Gordo Fusión Y Algo Más,Donde El Gordo Fusion Y Algo Mas,restaurants,-4.90223979949951,-80.7037963867188
Sullana,298110,,Frutilandia Snack Menu,restaurants,-4.90364980697632,-80.6803970336914
Sullana,272790,Señor Paisa,Senor Paisa,restaurants,-4.91175985336304,-80.6957015991211
